sentiment,text
-1,Анаңдай болған адам қазір көшеде қалды.
-1,"Сен үлкен қызметте отырып, анаңа көмектесе алмайсың ба?, - дейді Ырысқал әжейдің туған бауыры Үрзада Андасова."
-1,Осылайша үй-күйсіз қалған қарт ана өзінің мұңын жеткізді.
1,Бірақ бауырына басқан балаларынан әлі де үмітін үзбеген.
1,"Күндердің күнінде перзенттері мейірімін төгіп, қамқорлығына алатынына сенімді."
0,"Бізбен бөлісер қызықты жаңалығыңыз болса, NUR.KZ порталының WhatsApp нөміріне жолдаңыз  7 747 535 12 98"
-1," Қызылордада су жаңа аурухананың төбесі емделушінің басына құлап түскен фото, видео"
-1,Қызылордадағы су жаңа балалар ауруханасының төбесі түсіп кетті деп хабарлайды NUR.KZ порталының тілшісі.
-1,Оқыс оқиға демалыс күндері бесінші қабатта орналасқан пульмонология бөлімінде орын алған.
0,Бұл туралы редакциямызға емделушілер айтып берді.
-1,Төбесі түскен палата.
0,Фото NUR.KZ.
-1,"Кешке таман көрші палатада тарсылдаған дыбыс шыққан соң жүгіріп барсақ, төбедегі сылақ опырылып, бір әйелдің басына түскен."
1,Құдай сақтағанда бес айлық баласы аман.
-1,"Дереу дәрігерлер келіп, зардап шеккен келіншекті басқа жаққа алып кетті."
-1,"Біз қорқып ауруханадан шығып кеттік ,- дейді атын айтудан бас тартқан куәгер."
-1,Облыстық балалар ауруханасы болған жәйтті растады.
1,"Әкімшіліктің айтуынша, аурухана 2016 жылдың желтоқсан айында ғана қолданысқа берілген су жаңа ғимарат екен."
-1,Төбесі түскен палата.
0,Фото NUR.KZ.
-1,- Келіншек төсек астынан баласының заттарын алайын деп еңкейген кезде төбедегі сылақ опырылып мойнына түскен.
-1,Абырой болғанда баласы дін аман.
-1,"Зардап шегушіні дереу толық тексеруден өткіздік, ауыр жарақат алмапты."
